,index,Provider Id,Provider name,Hospital Ownership,Hospital overall rating,BEDS
1882,8363146,460023,AMERICAN FORK HOSPITAL,Voluntary(non-profit),4,88.0
1883,8363546,460041,DAVIS HOSPITAL AND MEDICAL CENTER,Individual Business,2,200.0
1884,8364030,460044,ALTA VIEW HOSPITAL,Voluntary(non-profit),4,71.0
1885,8364174,460051,JORDAN VALLEY MEDICAL CENTER,Voluntary(non-profit),3,183.0
1886,8366110,490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,Voluntary(non-profit),4,67.0
1887,8366894,10021,DALE MEDICAL CENTER,Government,4,89.0
1888,8367218,10062,WIREGRASS MEDICAL CENTER,Voluntary(non-profit),3,83.0
1889,8367659,10086,NORTHWEST MEDICAL CENTER,Individual Business,4,222.0
1890,8367660,10086,NORTHWEST MEDICAL CENTER,Individual Business,4,35.0
1891,8367661,10086,NORTHWEST MEDICAL CENTER,Individual Business,4,215.0
1892,8367662,10086,NORTHWEST MEDICAL CENTER,Individual Business,4,71.0
1893,8371023,40015,MENA REGIONAL HEALTH SYSTEM,Government,3,65.0
1894,8371219,50526,HUNTINGTON BEACH HOSPITAL,Individual Business,1,131.0
1895,8372119,100069,FLORIDA HOSPITAL CARROLLWOOD,Voluntary(non-profit),2,59.0
1896,8372603,110040,NORTHRIDGE MEDICAL CENTER,Government,3,257.0
1897,8372859,110050,MURRAY MEDICAL CENTER,Voluntary(non-profit),3,42.0
1898,8372940,110142,EVANS MEMORIAL HOSPITAL,Government,4,49.0
1899,8373165,180024,SPRING VIEW HOSPITAL,Individual Business,3,75.0
1900,8373454,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,112.0
1901,8373455,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,25.0
1902,8373456,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,67.0
1903,8373458,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,-999.0
1904,8373459,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,24.0
1905,8373460,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,345.0
1906,8373462,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,83.0
1907,8373463,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,100.0
1908,8373464,180043,MEMORIAL HOSPITAL,Voluntary(non-profit),4,14.0
1909,8383354,180070,TWIN LAKES REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,75.0
1910,8383754,180079,HARRISON MEMORIAL HOSPITAL,Voluntary(non-profit),3,61.0
1911,8384154,180087,TAYLOR REGIONAL HOSPITAL,Government,2,90.0
1912,8384155,180087,TAYLOR REGIONAL HOSPITAL,Government,2,49.0
1913,8387354,180127,FRANKFORT REGIONAL MEDICAL CENTER,Individual Business,4,173.0
1914,8389118,180143,SAINT JOSEPH EAST,Voluntary(non-profit),3,217.0
1915,8391234,190145,LASALLE GENERAL HOSPITAL,Government,4,49.0
1916,8391355,230100,TAWAS ST JOSEPH HOSPITAL,Government,4,49.0
1917,8391796,230118,HURON MEDICAL CENTER,Voluntary(non-profit),4,36.0
1918,8392120,240214,MAPLE GROVE HOSPITAL,Voluntary(non-profit),4,130.0
1919,8392481,250162,HANCOCK MEDICAL CENTER,Government,4,102.0
1920,8392965,260097,WESTERN MISSOURI MEDICAL CENTER,Government,3,84.0
1921,8393365,330073,UNITED MEMORIAL MEDICAL CENTER,Voluntary(non-profit),3,106.0
1922,8394206,330211,CLAXTON-HEPBURN MEDICAL CENTER,Voluntary(non-profit),3,130.0
1923,8394935,360131,ALLIANCE COMMUNITY HOSPITAL,Voluntary(non-profit),3,255.0
1924,8396304,360197,MARY RUTAN HOSPITAL,Voluntary(non-profit),3,115.0
1925,8396704,390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER,Individual Business,3,148.0
1926,8396993,440001,UNICOI COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),3,83.0
1927,8397354,440003,SUMNER REGIONAL MEDICAL CENTER,Individual Business,1,145.0
1928,8397355,440003,SUMNER REGIONAL MEDICAL CENTER,Individual Business,1,61.0
1929,8402762,440007,UNITED REGIONAL MEDICAL CENTER,Individual Business,3,36.0
1930,8402958,440031,ROANE MEDICAL CENTER,Government,3,36.0
1931,8402959,440031,ROANE MEDICAL CENTER,Government,3,54.0
1932,8404016,440057,CLAIBORNE COUNTY HOSPITAL,Government,2,32.0
1933,8404017,440057,CLAIBORNE COUNTY HOSPITAL,Government,2,85.0
1934,8404816,440070,DECATUR COUNTY GENERAL HOSPITAL,Government,2,40.0
1935,8404985,440184,FRANKLIN WOODS COMMUNITY HOSPITAL,Voluntary(non-profit),5,80.0
1936,8405561,450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,Voluntary(non-profit),4,137.0
1937,8406522,450605,CARE REGIONAL MEDICAL CENTER,Individual Business,4,75.0
1938,8406811,450659,PARK PLAZA HOSPITAL,Individual Business,4,444.0
1939,8408660,450822,LAS COLINAS MEDICAL CENTER,Individual Business,3,100.0
1940,8408916,520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,Voluntary(non-profit),4,95.0
1941,8409205,10109,PICKENS COUNTY MEDICAL CENTER,Government,3,56.0
1942,8409529,10129,NORTH BALDWIN INFIRMARY,Voluntary(non-profit),2,70.0
1943,8409650,40051,DREW MEMORIAL HOSPITAL,Voluntary(non-profit),3,49.0
1944,8409906,40074,NORTH METRO MEDICAL CENTER,Individual Business,1,73.0
1945,8410162,50131,NOVATO COMMUNITY HOSPITAL,Voluntary(non-profit),4,47.0
1946,8410283,100081,HEALTHMARK REGIONAL MEDICAL CENTER,Individual Business,2,50.0
1947,8410508,110026,ELBERT MEMORIAL HOSPITAL,Government,3,52.0
1948,8410608,110086,WASHINGTON COUNTY REGIONAL MEDICAL CENTER,Government,3,116.0
1949,8410752,110092,DODGE COUNTY HOSPITAL,Government,4,94.0
1950,8411193,120004,WAHIAWA GENERAL HOSPITAL,Voluntary(non-profit),3,160.0
1951,8411517,140210,HARRISBURG MEDICAL CENTER,Voluntary(non-profit),2,73.0
1952,8412046,160122,FORT MADISON COMMUNITY HOSPITAL,Voluntary(non-profit),4,50.0
1953,8412530,170014,RANSOM MEMORIAL HOSPITAL,Government,4,44.0
1954,8412786,170105,MCPHERSON HOSPITAL INC,Voluntary(non-profit),4,41.0
1955,8412955,170166,MORTON COUNTY HOSPITAL,Government,3,120.0
1956,8413055,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,Individual Business,4,100.0
1957,8413680,180066,LOGAN MEMORIAL HOSPITAL,Individual Business,4,75.0
1958,8414080,180092,CLARK REGIONAL MEDICAL CENTER,Individual Business,3,54.0
1959,8414656,190007,NATCHITOCHES REGIONAL MEDICAL CENTER,Government,4,208.0
1960,8415497,190025,SAVOY MEDICAL CENTER,Government,4,180.0
1961,8415786,190034,ABBEVILLE GENERAL HOSPITAL,Government,3,60.0
1962,8416110,190050,BEAUREGARD MEMORIAL HOSPITAL,Government,4,60.0
1963,8416594,190099,AVOYELLES HOSPITAL,Individual Business,3,35.0
1964,8416918,190106,OAKDALE COMMUNITY HOSPITAL,Individual Business,3,27.0
1965,8417143,190140,FRANKLIN MEDICAL CENTER,Government,3,43.0
1966,8417467,240066,LAKEVIEW MEMORIAL HOSPITAL,Voluntary(non-profit),5,97.0
1967,8417756,240101,ESSENTIA HEALTH ST MARYS,Voluntary(non-profit),4,87.0
1968,8418012,260061,NEVADA REGIONAL MEDICAL CENTER,Government,4,71.0
1969,8418133,320016,GILA REGIONAL MEDICAL CENTER,Government,4,71.0
1970,8418494,330008,WYOMING COUNTY COMMUNITY HOSPITAL,Government,2,62.0
1971,8418690,330030,NEWARK-WAYNE COMMUNITY HOSPITAL,Voluntary(non-profit),2,120.0
1972,8419590,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,Voluntary(non-profit),3,67.0
1973,8419990,360044,WAYNE HOSPITAL,Voluntary(non-profit),3,104.0
1974,8420774,360148,POMERENE HOSPITAL,Government,4,69.0
1975,8420855,370019,GREAT PLAINS REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,62.0
1976,8420856,370019,GREAT PLAINS REGIONAL MEDICAL CENTER,Voluntary(non-profit),2,116.0
1977,8421367,370048,MCCURTAIN MEMORIAL HOSPITAL,Voluntary(non-profit),2,91.0
1978,8421896,370218,SAINT FRANCIS HOSPITAL SOUTH,Voluntary(non-profit),3,96.0
1979,8422337,390084,SUNBURY COMMUNITY HOSPITAL,Individual Business,3,118.0
1980,8422562,440040,PERRY COMMUNITY HOSPITAL,Individual Business,2,53.0
1981,8422731,440067,LAKEWAY REGIONAL HOSPITAL,Individual Business,2,135.0
1982,8423356,440180,JELLICO COMMUNITY HOSPITAL,Voluntary(non-profit),2,54.0
1983,8423680,450055,ROLLING PLAINS MEMORIAL HOSPITAL,Government,4,85.0
1984,8423936,450099,PAMPA REGIONAL MEDICAL CENTER,Voluntary(non-profit),4,115.0
1985,8424720,450108,CONNALLY MEMORIAL MEDICAL CENTER,Government,4,44.0
1986,8424976,450187,TRINITY MEDICAL CENTER,Voluntary(non-profit),4,534.0
1987,8425376,450235,MEMORIAL HOSPITAL,Government,3,112.0
1988,8425377,450235,MEMORIAL HOSPITAL,Government,3,25.0
1989,8425378,450235,MEMORIAL HOSPITAL,Government,3,67.0
1990,8425380,450235,MEMORIAL HOSPITAL,Government,3,-999.0
1991,8425381,450235,MEMORIAL HOSPITAL,Government,3,24.0
1992,8425382,450235,MEMORIAL HOSPITAL,Government,3,345.0
1993,8425384,450235,MEMORIAL HOSPITAL,Government,3,83.0
1994,8425385,450235,MEMORIAL HOSPITAL,Government,3,100.0
1995,8425386,450235,MEMORIAL HOSPITAL,Government,3,14.0
1996,8426267,450596,LAKE GRANBURY MEDICAL CENTER,Individual Business,3,83.0
1997,8427108,490033,WARREN MEMORIAL HOSPITAL,Voluntary(non-profit),4,19.0
1998,8427637,490127,BUCHANAN GENERAL HOSPITAL,Voluntary(non-profit),3,134.0
1999,8427893,100054,TWIN CITIES HOSPITAL,Individual Business,4,57.0
2000,8428518,670043,CEDAR PARK REGIONAL MEDICAL CENTER,Individual Business,3,77.0
2001,8428918,40002,JOHNSON REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,80.0
2002,8429242,50127,WOODLAND MEMORIAL HOSPITAL,Voluntary(non-profit),2,108.0
2003,8429363,50158,ENCINO HOSPITAL MEDICAL CENTER,Individual Business,4,148.0
2004,8429763,50528,MEMORIAL HOSPITAL LOS BANOS,Voluntary(non-profit),3,44.0
2005,8429827,60065,NORTH SUBURBAN MEDICAL CENTER,Voluntary(non-profit),4,115.0
2006,8430727,100130,LAKESIDE MEDICAL CENTER,Government,2,10.0
2007,8430728,100130,LAKESIDE MEDICAL CENTER,Government,2,70.0
2008,8430889,100316,PALM BAY HOSPITAL,Individual Business,4,152.0
2009,8431033,110015,TANNER MEDICAL CENTER VILLA RICA,Government,3,122.0
2010,8431177,110042,WELLSTAR PAULDING HOSPITAL,Voluntary(non-profit),4,216.0
2011,8431178,110042,WELLSTAR PAULDING HOSPITAL,Voluntary(non-profit),4,83.0
2012,8432235,110135,TAYLOR REGIONAL HOSPITAL,Voluntary(non-profit),3,90.0
2013,8432236,110135,TAYLOR REGIONAL HOSPITAL,Voluntary(non-profit),3,49.0
2014,8432747,110153,PERRY HOSPITAL,Voluntary(non-profit),4,39.0
2015,8433231,110187,CHESTATEE REGIONAL HOSPITAL,Individual Business,3,49.0
2016,8433487,150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,Voluntary(non-profit),5,116.0
2017,8433743,150102,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,Individual Business,4,53.0
2018,8433887,150157,ST VINCENT CARMEL HOSPITAL INC,Voluntary(non-profit),4,107.0
2019,8434328,160013,TRINITY MUSCATINE,Voluntary(non-profit),4,48.0
2020,8434689,170191,GREAT BEND REGIONAL HOSPITAL,Individual Business,4,33.0
2021,8434810,180064,SAINT JOSEPH MOUNT STERLING,Voluntary(non-profit),3,42.0
2022,8435251,180101,GEORGETOWN COMMUNITY HOSPITAL,Individual Business,4,75.0
2023,8435447,240069,OWATONNA HOSPITAL,Voluntary(non-profit),4,43.0
2024,8435672,240071,DISTRICT ONE HOSPITAL,Voluntary(non-profit),4,49.0
2025,8435928,260219,PROGRESS WEST HEALTHCARE CENTER,Voluntary(non-profit),3,72.0
2026,8436289,290049,RENOWN SOUTH MEADOWS MEDICAL CENTER,Voluntary(non-profit),2,138.0
2027,8436730,330096,JONES MEMORIAL HOSPITAL,Voluntary(non-profit),2,70.0
2028,8437130,340159,PERSON MEMORIAL HOSPITAL,Individual Business,3,110.0
2029,8437614,360071,VAN WERT COUNTY HOSPITAL,Voluntary(non-profit),3,109.0
2030,8437783,390150,SOUTHWEST REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,921.0
2031,8438267,420019,CHESTER REGIONAL MEDICAL CENTER,Individual Business,3,82.0
2032,8438492,440020,HILLSIDE HOSPITAL,Individual Business,3,81.0
2033,8438748,440110,FORT LOUDOUN MEDICAL CENTER,Voluntary(non-profit),4,50.0
2034,8439189,450130,NIX HEALTH CARE SYSTEM,Individual Business,3,208.0
2035,8439918,450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,Voluntary(non-profit),4,36.0
2036,8440447,490089,CARILION FRANKLIN MEMORIAL HOSPITAL,Voluntary(non-profit),4,37.0
2037,8440847,490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,Individual Business,3,100.0
2038,8441423,500033,SAMARITAN HOSPITAL,Government,3,212.0
2039,8441907,510031,ST FRANCIS HOSPITAL,Individual Business,4,25.0
2040,8441909,510031,ST FRANCIS HOSPITAL,Individual Business,4,123.0
2041,8441910,510031,ST FRANCIS HOSPITAL,Individual Business,4,376.0
2042,8444023,510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,Government,2,105.0
2043,8444423,520033,RIVERVIEW HSPTL ASSOC,Voluntary(non-profit),3,99.0
2044,8444784,520198,AURORA MED CTR OSHKOSH,Voluntary(non-profit),5,84.0
2045,8445184,530002,CAMPBELL COUNTY MEMORIAL HOSPITAL,Government,3,215.0
2046,8445440,670044,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL,Individual Business,3,50.0
2047,8446224,10007,MIZELL MEMORIAL HOSPITAL,Voluntary(non-profit),2,99.0
2048,8446708,10022,CHEROKEE MEDICAL CENTER,Voluntary(non-profit),4,60.0
2049,8446808,10051,GREENE COUNTY HOSPITAL,Government,3,7.0
2050,8446809,10051,GREENE COUNTY HOSPITAL,Government,3,20.0
2051,8446970,10052,LAKE MARTIN COMMUNITY HOSPITAL,Individual Business,3,28.0
2052,8447139,10069,MEDICAL CENTER BARBOUR,Government,4,74.0
2053,8447580,10168,JACK HUGHSTON MEMORIAL HOSPITAL,Government,4,70.0
2054,8447661,20008,BARTLETT REGIONAL HOSPITAL,Government,3,-999.0
2055,8447761,30083,PARADISE VALLEY HOSPITAL,Individual Business,2,227.0
2056,8448337,50028,MAD RIVER COMMUNITY HOSPITAL,Individual Business,3,78.0
2057,8448533,50248,NATIVIDAD MEDICAL CENTER,Government,2,172.0
2058,8448729,50298,BARSTOW COMMUNITY HOSPITAL,Individual Business,2,23.0
2059,8448730,50298,BARSTOW COMMUNITY HOSPITAL,Individual Business,2,30.0
2060,8449529,50423,PALO VERDE HOSPITAL,Government,3,51.0
2061,8449578,50589,PLACENTIA LINDA HOSPITAL,Individual Business,3,114.0
2062,8449939,50736,MONTEREY PARK HOSPITAL,Individual Business,2,101.0
2063,8450339,50738,GREATER EL MONTE COMMUNITY HOSPITAL,Voluntary(non-profit),2,117.0
2064,8450483,60004,PLATTE VALLEY MEDICAL CENTER,Voluntary(non-profit),4,70.0
2065,8450807,60076,STERLING REGIONAL MEDCENTER,Voluntary(non-profit),4,25.0
2066,8451096,100048,JAY HOSPITAL,Voluntary(non-profit),4,55.0
2067,8451265,130025,MADISON MEMORIAL HOSPITAL,Government,5,69.0
2068,8451386,140019,SHELBY MEMORIAL HOSPITAL,Voluntary(non-profit),4,30.0
2069,8451582,140077,TOUCHETTE REGIONAL HOSPITAL INC,Voluntary(non-profit),2,119.0
2070,8451807,140089,MC DONOUGH DISTRICT HOSPITAL,Government,3,95.0
2071,8452168,140137,GREENVILLE REGIONAL HOSPITAL,Voluntary(non-profit),3,150.0
2072,8452232,140161,SAINT JAMES HOSPITAL,Voluntary(non-profit),4,42.0
2073,8452556,140294,CROSSROADS COMMUNITY HOSPITAL,Individual Business,3,41.0
2074,8452845,150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,Voluntary(non-profit),4,76.0
2075,8453206,150047,ST JOSEPH HOSPITAL,Individual Business,2,208.0
2076,8453207,150047,ST JOSEPH HOSPITAL,Individual Business,2,51.0
2077,8453208,150047,ST JOSEPH HOSPITAL,Individual Business,2,182.0
2078,8455558,150101,PARKVIEW WHITLEY HOSPITAL,Voluntary(non-profit),4,97.0
2079,8455679,150146,PARKVIEW NOBLE HOSPITAL,Voluntary(non-profit),4,31.0
2080,8455875,150176,KENTUCKIANA MEDICAL CENTER LLC,Individual Business,1,40.0
2081,8456071,170009,SAINT JOHN HOSPITAL,Voluntary(non-profit),5,76.0
2082,8456432,170023,ST CATHERINE HOSPITAL,Voluntary(non-profit),2,132.0
2083,8456721,170068,SOUTHWEST MEDICAL CENTER,Government,4,101.0
2084,8456821,180046,BOURBON COMMUNITY HOSPITAL,Individual Business,3,58.0
2085,8456942,180053,FLEMING COUNTY HOSPITAL,Voluntary(non-profit),3,52.0
2086,8457138,190014,TECHE REGIONAL MEDICAL CENTER,Individual Business,2,165.0
2087,8457979,190088,SPRINGHILL MEDICAL CENTER,Voluntary(non-profit),4,35.0
2088,8458235,190118,DESOTO REGIONAL HEALTH SYSTEM,Voluntary(non-profit),3,-999.0
2089,8458491,190190,CALDWELL MEMORIAL HOSPITAL,Individual Business,4,25.0
2090,8458492,190190,CALDWELL MEMORIAL HOSPITAL,Individual Business,4,110.0
2091,8458733,190242,ST ELIZABETH HOSPITAL,Voluntary(non-profit),4,260.0
2092,8459174,200041,INLAND HOSPITAL,Voluntary(non-profit),4,46.0
2093,8459430,230003,SPECTRUM HEALTH ZEELAND COMMUNITY HOSPITAL,Voluntary(non-profit),5,57.0
2094,8459551,230096,STURGIS HOSPITAL,Government,3,84.0
2095,8459912,240076,BUFFALO HOSPITAL,Voluntary(non-profit),4,65.0
2096,8460273,240187,HUTCHINSON AREA HEALTH CARE,Voluntary(non-profit),4,66.0
2097,8460498,250067,CLAY COUNTY MEDICAL CENTER,Voluntary(non-profit),4,25.0
2098,8460859,250095,SOUTH SUNFLOWER COUNTY HOSPITAL,Government,3,49.0
2099,8461084,250126,NORTH OAK REGIONAL MEDICAL CENTER,Individual Business,3,76.0
2100,8461228,260034,BATES COUNTY MEMORIAL HOSPITAL,Government,3,60.0
2101,8461453,290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL,Voluntary(non-profit),3,50.0
2102,8461649,310058,BERGEN REGIONAL MEDICAL CENTER,Government,2,510.0
2103,8461874,320030,ARTESIA GENERAL HOSPITAL,Voluntary(non-profit),2,49.0
2104,8461955,320074,LOVELACE WESTSIDE HOSPITAL,Government,4,80.0
2105,8462099,330229,BROOKS MEMORIAL HOSPITAL,Voluntary(non-profit),2,65.0
2106,8462243,360013,WILSON MEMORIAL HOSPITAL,Voluntary(non-profit),4,90.0
2107,8462684,360014,O'BLENESS MEMORIAL HOSPITAL,Voluntary(non-profit),4,132.0
2108,8463008,360080,EAST OHIO REGIONAL HOSPITAL,Voluntary(non-profit),2,161.0
2109,8463792,360087,LUTHERAN HOSPITAL,Voluntary(non-profit),4,203.0
2110,8464881,360109,COSHOCTON COUNTY MEMORIAL HOSPITAL,Voluntary(non-profit),3,56.0
2111,8465410,370112,SEQUOYAH MEMORIAL HOSPITAL,Government,4,26.0
2112,8465554,370153,ELKVIEW GENERAL HOSPITAL,Government,2,38.0
2113,8465654,370156,PAULS VALLEY GENERAL HOSPITAL,Government,4,64.0
2114,8465823,370180,CHICKASAW NATION MEDICAL CENTER,Voluntary(non-profit),4,-999.0
2115,8465904,390056,J C BLAIR MEMORIAL HOSPITAL,Voluntary(non-profit),4,100.0
2116,8466304,390071,LOCK HAVEN HOSPITAL,Individual Business,4,47.0
2117,8466448,390104,KANE COMMUNITY HOSPITAL,Voluntary(non-profit),4,31.0
2118,8466673,390192,TYLER MEMORIAL HOSPITAL,Individual Business,4,48.0
2119,8466962,420066,LAKE CITY COMMUNITY HOSPITAL,Government,2,48.0
2120,8467131,420072,HAMPTON REGIONAL MEDICAL CENTER,Voluntary(non-profit),3,32.0
2121,8467231,440010,WAYNE MEDICAL CENTER,Voluntary(non-profit),3,78.0
2122,8467456,440102,LINCOLN MEDICAL CENTER,Government,3,59.0
2123,8467681,440159,DELTA MEDICAL CENTER,Individual Business,2,223.0
2124,8468081,440182,MCKENZIE REGIONAL HOSPITAL,Individual Business,3,45.0
2125,8468306,450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,Voluntary(non-profit),3,69.0
2126,8468667,450085,GRAHAM REGIONAL MEDICAL CENTER,Government,3,42.0
2127,8468863,450143,SETON SMITHVILLE REGIONAL HOSPITAL,Voluntary(non-profit),4,8.0
2128,8468927,450192,HILL REGIONAL HOSPITAL,Voluntary(non-profit),3,116.0
2129,8469368,450379,DALLAS MEDICAL CENTER,Individual Business,3,155.0
2130,8469512,450399,BROWNFIELD REGIONAL MEDICAL CENTER,Government,3,45.0
2131,8469576,450411,EASTLAND MEMORIAL HOSPITAL,Government,4,52.0
2132,8469772,450451,GLEN ROSE MEDICAL CENTER,Government,5,16.0
2133,8469893,450460,TYLER COUNTY HOSPITAL,Government,4,49.0
2134,8470089,450498,STEPHENS MEMORIAL HOSPITAL,Government,3,50.0
2135,8470090,450498,STEPHENS MEMORIAL HOSPITAL,Government,3,40.0
2136,8470251,450573,CHRISTUS JASPER MEMORIAL HOSPITAL,Government,4,59.0
2137,8470540,450586,SEYMOUR HOSPITAL,Government,4,49.0
2138,8470565,450641,NOCONA GENERAL HOSPITAL,Government,3,38.0
2139,8470686,450755,COVENANT HOSPITAL LEVELLAND,Voluntary(non-profit),4,48.0
2140,8470735,450828,CHRISTUS SPOHN HOSPITAL ALICE,Voluntary(non-profit),4,159.0
2141,8471464,460014,MOUNTAIN WEST MEDICAL CENTER,Individual Business,4,31.0
2142,8471720,460030,ASHLEY VALLEY MEDICAL CENTER,Individual Business,3,39.0
2143,8471756,490117,CARILION TAZEWELL COMMUNITY HOSPITAL,Voluntary(non-profit),3,56.0
2144,8471856,510072,WETZEL COUNTY HOSPITAL,Government,4,58.0
2145,8471956,510086,WELCH COMMUNITY HOSPITAL,Government,4,124.0
2146,8472005,520017,ST JOSEPHS HSPTL,Voluntary(non-profit),5,193.0
2147,8472294,520038,AURORA MED CENTER-WASHINGTON COUNTY,Voluntary(non-profit),4,71.0
2148,8472735,520095,SAUK PRAIRIE MEM HSPTL,Voluntary(non-profit),5,36.0
2149,8472931,670023,METHODIST MANSFIELD MEDICAL CENTER,Voluntary(non-profit),3,254.0
2150,8474156,10032,WEDOWEE HOSPITAL,Government,4,25.0
2151,8474220,10091,GROVE HILL MEMORIAL HOSPITAL,Government,3,50.0
2152,8474320,30120,GILBERT HOSPITAL,Individual Business,3,19.0
2153,8474384,40019,FORREST CITY MEDICAL CENTER,Individual Business,2,118.0
2154,8474465,50257,GOOD SAMARITAN HOSPITAL,Individual Business,2,657.0
2155,8474466,50257,GOOD SAMARITAN HOSPITAL,Individual Business,2,491.0
2156,8474467,50257,GOOD SAMARITAN HOSPITAL,Individual Business,2,271.0
2157,8474468,50257,GOOD SAMARITAN HOSPITAL,Individual Business,2,191.0
2158,8474949,60044,COLORADO PLAINS MEDICAL CENTER,Voluntary(non-profit),4,50.0
2159,8475070,100313,SACRED HEART HOSPITAL ON THE GULF,Voluntary(non-profit),4,19.0
2160,8475095,110100,JEFFERSON HOSPITAL,Government,3,37.0
2161,8475176,150150,DUPONT HOSPITAL LLC,Individual Business,4,131.0
2162,8475276,150166,PINNACLE HOSPITAL,Individual Business,4,18.0
2163,8475325,190081,WEST CARROLL MEMORIAL HOSPITAL,Individual Business,3,21.0
2164,8475494,190090,WINN PARISH MEDICAL CENTER,Individual Business,3,60.0
2165,8475783,190151,RICHARDSON MEDICAL CENTER,Government,2,31.0
2166,8475883,190208,EAST CARROLL PARISH HOSPITAL,Government,3,11.0
2167,8475964,240059,REGINA MEDICAL CENTER,Voluntary(non-profit),4,57.0
2168,8476133,250012,ALLIANCE HEALTHCARE SYSTEM,Individual Business,3,40.0
2169,8476302,250043,NESHOBA COUNTY GENERAL HOSPITAL,Government,3,48.0
2170,8476446,250061,YALOBUSHA GENERAL HOSPITAL,Government,4,26.0
2171,8476527,250085,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,270.0
2172,8476528,250085,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,49.0
2173,8476529,250085,MARION GENERAL HOSPITAL,Voluntary(non-profit),3,115.0
2174,8476890,260050,ST FRANCIS HOSPITAL,Voluntary(non-profit),4,25.0
2175,8476892,260050,ST FRANCIS HOSPITAL,Voluntary(non-profit),4,123.0
2176,8476893,260050,ST FRANCIS HOSPITAL,Voluntary(non-profit),4,376.0
2177,8477466,270032,NORTHERN MONTANA HOSPITAL,Voluntary(non-profit),3,49.0
2178,8477587,330111,BERTRAND CHAFFEE HOSPITAL,Voluntary(non-profit),2,24.0
2179,8477687,330132,TLC HEALTH NETWORK,Voluntary(non-profit),3,62.0
2180,8477883,360092,MEMORIAL HOSPITAL OF UNION COUNTY,Government,4,97.0
2181,8477983,360348,DUBLIN METHODIST HOSPITAL,Voluntary(non-profit),4,147.0
2182,8478383,380082,PROVIDENCE MILWAUKIE HOSPITAL,Voluntary(non-profit),3,63.0
2183,8478707,390157,OHIO VALLEY GENERAL HOSPITAL,Voluntary(non-profit),2,138.0
2184,8479031,390198,MILLCREEK COMMUNITY HOSPITAL,Voluntary(non-profit),3,62.0
2185,8479431,390266,GROVE CITY MEDICAL CENTER,Voluntary(non-profit),4,89.0
2186,8479792,440109,HARDIN MEDICAL CENTER,Government,3,58.0
2187,8479988,440131,BAPTIST MEMORIAL HOSPITAL TIPTON,Voluntary(non-profit),4,100.0
2188,8480109,450369,CHILDRESS REGIONAL MEDICAL CENTER,Government,4,39.0
2189,8480253,450370,COLUMBUS COMMUNITY HOSPITAL,Voluntary(non-profit),3,40.0
2190,8480254,450370,COLUMBUS COMMUNITY HOSPITAL,Voluntary(non-profit),3,51.0
2191,8480591,450539,COVENANT HOSPITAL PLAINVIEW,Voluntary(non-profit),4,68.0
2192,8480712,450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,Government,4,73.0
2193,8481153,10008,CRENSHAW COMMUNITY HOSPITAL,Individual Business,4,49.0
2194,8481234,10110,BULLOCK COUNTY HOSPITAL,Individual Business,3,54.0
2195,8481243,30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,Government,3,-999.0
2196,8481292,40069,GREAT RIVER MEDICAL CENTER,Voluntary(non-profit),1,213.0
2197,8481293,40069,GREAT RIVER MEDICAL CENTER,Voluntary(non-profit),1,168.0
2198,8481454,110121,GRADY GENERAL HOSPITAL,Voluntary(non-profit),4,60.0
2199,8481503,150045,DEKALB HEALTH,Voluntary(non-profit),3,51.0
2200,8481624,150165,FRANCISCAN PHYSICIANS HOSPITAL LLC,Voluntary(non-profit),4,-999.0
2201,8481660,160101,BROADLAWNS MEDICAL CENTER,Government,2,200.0
