,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Hospital Referral Region Description,Provider Zip Code, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments,Latitude,Longitude
1751,320062,CROWNPOINT HEALTHCARE FACILITY,JUNCTION OF HWY 371,CROWNPOINT,NM,NM - Albuquerque,87313.0,19.0,7176.52,8706.05,7877.0,35.6804476,-108.1355651
1752,320063,CARLSBAD MEDICAL CENTER,2430 WEST PIERCE,CARLSBAD,NM,TX - Lubbock,88220.0,37.4,27026.139999999996,5285.832,4243.755999999999,32.4416059,-104.2579904
1753,320065,LEA REGIONAL MEDICAL CENTER,5419 N LOVINGTON HIGHWAY,HOBBS,NM,TX - Lubbock,88240.0,26.0,27936.2,6144.084,5296.393999999999,32.762286,-103.1849383
1754,320074,LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NW,ALBUQUERQUE,NM,NM - Albuquerque,87124.0,21.0,18678.8975,5160.28,3287.4775,35.2073498,-106.6771211
1755,320083,HEART HOSPITAL OF NEW MEXICO,504 ELM STREET NE,ALBUQUERQUE,NM,NM - Albuquerque,87102.0,33.333333333333336,25382.0,5320.900000000001,3925.8666666666663,35.0878152,-106.6370053
1756,320084,ROOSEVELT GENERAL HOSPITAL,42121 US HIGHWAY 70,PORTALES,NM,TX - Lubbock,88130.0,16.8,9536.884,5427.987999999999,4526.136,34.169133,-103.361978
1757,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,4311 EAST LOHMAN AVENUE,LAS CRUCES,NM,TX - El Paso,88011.0,63.6,17881.43,4970.064,4130.044,32.3235272,-106.7291768
1758,320086,ROSWELL REGIONAL HOSPITAL,117 EAST 19TH STREET,ROSWELL,NM,NM - Albuquerque,88201.0,21.75,18357.035000000003,4994.0675,4162.120000000001,33.4168883,-104.5210746
1759,330002,PENINSULA HOSPITAL CENTER,51-15 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,NY - East Long Island,11691.0,31.8,20349.034,8278.786,7495.423999999999,40.594581,-73.78144499999999
1760,330003,ALBANY MEMORIAL HOSPITAL,600 NORTHERN BOULEVARD,ALBANY,NY,NY - Albany,12204.0,63.0,9547.53,4502.242,3704.5799999999995,42.6740795,-73.7486352
1761,330004,KINGSTON HOSPITAL,396 BROADWAY,KINGSTON,NY,NY - Albany,12401.0,116.6,23311.227999999996,6271.8,5393.34,41.9265105,-73.99411359999999
1762,330005,KALEIDA HEALTH,"726 EXCHANGE STREET, SUITE 522",BUFFALO,NY,NY - Buffalo,14210.0,207.2,12452.52,6714.264,5652.676,42.8748963,-78.84988589999999
1763,330006,ST JOSEPH'S MEDICAL CENTER,127 SOUTH BROADWAY,YONKERS,NY,NY - White Plains,10701.0,59.2,9715.028,7763.658,7005.736,40.9292927,-73.89786099999999
1764,330008,WYOMING COUNTY COMMUNITY HOSPITAL,400 NORTH MAIN STREET,WARSAW,NY,NY - Rochester,14569.0,27.25,5940.51,6445.8525,5684.68,42.754247,-78.1306819
1765,330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,NY - Bronx,10456.0,46.4,12714.188,12386.778,11595.989999999998,40.8313753,-73.90282189999999
1766,330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,NY - Binghamton,13905.0,111.0,9879.638000000003,4835.442,4016.928,42.0910926,-75.9361219
1767,330013,ALBANY MEDICAL CENTER HOSPITAL,43 NEW SCOTLAND AVENUE,ALBANY,NY,NY - Albany,12208.0,90.2,26309.420000000002,7165.664,5899.210000000001,42.6532214,-73.7764262
1768,330014,JAMAICA HOSPITAL MEDICAL CENTER,89TH AVENUE AND VAN WYCK EXPRESSWAY,JAMAICA,NY,NY - East Long Island,11418.0,83.4,12398.39,10219.034,9301.056,40.7014063,-73.816302
1769,330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",2525 KINGS HIGHWAY,BROOKLYN,NY,NY - Manhattan,11229.0,121.0,15075.738000000001,8157.498000000001,7268.572,40.613914,-73.9485333
1770,330023,VASSAR BROTHERS MEDICAL CENTER,45 READE PLACE,POUGHKEEPSIE,NY,NY - Albany,12601.0,151.4,27322.930000000004,6050.5599999999995,5098.808,41.6937994,-73.93617270000001
1771,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,NY,NY - Manhattan,10029.0,245.2,23816.756,10470.302,9344.242,40.78998989999999,-73.953689
1772,330027,NASSAU UNIVERSITY MEDICAL CENTER,2201 HEMPSTEAD TURNPIKE,EAST MEADOW,NY,NY - East Long Island,11554.0,73.0,16134.794,10062.838,9398.682,40.7261764,-73.55374979999999
1773,330028,RICHMOND UNIVERSITY MEDICAL CENTER,355 BARD AVENUE,STATEN ISLAND,NY,NY - Manhattan,10304.0,54.4,27505.282,8654.016,7858.066000000001,40.6357142,-74.10598340000001
1774,330030,NEWARK-WAYNE COMMUNITY HOSPITAL,111 DRIVING PARK AVENUE,NEWARK,NY,NY - Rochester,14513.0,38.6,11307.689999999999,4771.592000000001,4026.928,43.0525035,-77.09966179999999
1775,330033,"CHENANGO MEMORIAL HOSPITAL, INC",179 NORTH BROAD STREET,NORWICH,NY,NY - Binghamton,13815.0,23.0,14653.723999999998,6019.8099999999995,5195.972,42.5410227,-75.52574849999999
1776,330037,LAKESIDE MEMORIAL HOSPITAL,156 WEST AVENUE,BROCKPORT,NY,NY - Rochester,14420.0,23.4,12049.006,4231.184,3370.0080000000003,43.2207702,-77.9444862
1777,330043,SOUTHSIDE HOSPITAL,301 EAST MAIN STREET,BAY SHORE,NY,NY - East Long Island,11706.0,76.6,24777.054,6823.67,5830.85,40.7257613,-73.241505
1778,330044,FAXTON-ST LUKE'S HEALTHCARE,1656 CHAMPLIN AVENUE,UTICA,NY,NY - Elmira,13503.0,131.6,14220.114000000001,4865.308,3907.2400000000002,43.0967399,-75.2761352
1779,330045,HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,NY - East Long Island,11743.0,177.8,23474.298,5734.314,4726.114,40.87933049999999,-73.415944
1780,330046,ST LUKE'S ROOSEVELT HOSPITAL,1111 AMSTERDAM AVENUE,NEW YORK,NY,NY - Manhattan,10025.0,153.2,30082.610000000004,9869.98,8961.064000000002,40.8055483,-73.9613152
1781,330047,ST MARY'S HOSPITAL AT AMSTERDAM,427 GUY PARK AVENUE,AMSTERDAM,NY,NY - Albany,12010.0,54.0,12943.194,4754.982,3857.3300000000004,42.9545445,-74.2166486
1782,330049,NORTHERN DUTCHESS HOSPITAL,6511 SPRINGBROOK AVENUE,RHINEBECK,NY,NY - Albany,12572.0,26.75,23057.2625,5719.945,4975.950000000001,41.935072,-73.912876
1783,330053,MEDINA MEMORIAL HOSPITAL,200 OHIO STREET,MEDINA,NY,NY - Buffalo,14103.0,24.0,7448.088000000001,5595.2880000000005,4756.336,43.2233759,-78.3975537
1784,330055,NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS,56-45 MAIN STREET,FLUSHING,NY,NY - East Long Island,11355.0,224.4,25280.332000000002,8520.432,7430.392000000002,40.7470438,-73.8256717
1785,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS,121 DEKALB AVENUE,BROOKLYN,NY,NY - Manhattan,11201.0,60.0,20102.276,10939.276,10131.672,40.6912587,-73.97776879999999
1786,330057,ST PETER'S HOSPITAL,315 SOUTH MANNING BOULEVARD,ALBANY,NY,NY - Albany,12208.0,139.2,17491.086000000003,4677.472,3749.686,42.6558325,-73.80371819999999
1787,330058,GENEVA GENERAL HOSPITAL,196 -198 NORTH STREET,GENEVA,NY,NY - Rochester,14456.0,27.0,7474.590000000001,4755.106,3782.5200000000004,42.876489,-76.9883041
1788,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,NY,NY - Bronx,10467.0,351.2,37995.364,10745.929999999998,9868.814,40.8807854,-73.8794877
1789,330061,LAWRENCE HOSPITAL CENTER,55 PALMER AVENUE,BRONXVILLE,NY,NY - White Plains,10708.0,92.0,20027.014,5852.378,4870.054,40.9421824,-73.8368522
1790,330064,NEW YORK DOWNTOWN HOSPITAL,170 WILLIAM STREET,NEW YORK,NY,NY - Manhattan,10038.0,53.8,19854.023999999998,10741.736,9859.786,40.7103592,-74.00510299999999
1791,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,621 TENTH STREET,NIAGARA FALLS,NY,NY - Buffalo,14302.0,24.2,11145.601999999999,6302.916,5250.264,43.094153,-79.0498697
1792,330067,ST FRANCIS HOSPITAL,241 NORTH ROAD,POUGHKEEPSIE,NY,NY - Albany,12601.0,51.6,26670.915999999997,6840.622,6040.582,41.7177866,-73.9282781
1793,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,NY - Buffalo,14020.0,37.8,12713.144,5217.624000000001,4365.812,43.0042649,-78.1785506
1794,330074,F F THOMPSON HOSPITAL,350 PARRISH STREET,CANANDAIGUA,NY,NY - Rochester,14424.0,27.0,10401.367999999999,4429.254,3524.334,42.8762316,-77.2897296
1795,330078,SISTERS OF CHARITY HOSPITAL,2157 MAIN STREET,BUFFALO,NY,NY - Buffalo,14214.0,65.8,11955.492,5460.218,4549.582,42.9284109,-78.848085
1796,330079,ADIRONDACK MEDICAL CENTER,2233 STATE ROUTE 86,SARANAC LAKE,NY,VT - Burlington,12983.0,21.6,12045.405999999999,5805.460000000001,4872.046,44.34551949999999,-74.14346689999999
1797,330080,LINCOLN MEDICAL & MENTAL HEALTH CENTER,234 EAST 149TH STREET,BRONX,NY,NY - Bronx,10451.0,52.6,9149.892,12022.552,11196.148,40.8175098,-73.9236438
1798,330084,ALICE HYDE MEDICAL CENTER,133 PARK STREET,MALONE,NY,VT - Burlington,12953.0,33.0,8903.294,5487.106000000001,4505.023999999999,44.8568535,-74.29198559999999
1799,330085,AURELIA OSBORN FOX MEMORIAL HOSPITAL,ONE NORTON AVENUE,ONEONTA,NY,NY - Binghamton,13820.0,54.6,8672.85,4885.064,4092.5980000000004,42.4579172,-75.0522621
1800,330086,MOUNT VERNON HOSPITAL,12 NORTH 7TH AVENUE,MOUNT VERNON,NY,NY - White Plains,10550.0,17.5,17030.79,8551.072499999998,7405.5025,40.9127102,-73.8405279
1801,330088,EASTERN LONG ISLAND HOSPITAL,201 MANOR PLACE,GREENPORT,NY,NY - East Long Island,11944.0,28.4,28937.994,6737.204000000001,5851.0599999999995,41.1106333,-72.360942
1802,330090,ARNOT OGDEN MEDICAL CENTER,600 ROE AVENUE,ELMIRA,NY,NY - Elmira,14905.0,104.4,13539.973999999998,5109.734,4254.814,42.1000552,-76.82794779999999
1803,330094,COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVENUE,HUDSON,NY,NY - Albany,12534.0,64.4,10717.151999999998,5120.890000000001,4299.986,42.245866,-73.777142
1804,330096,JONES MEMORIAL HOSPITAL,191 NORTH MAIN STREET,WELLSVILLE,NY,NY - Rochester,14895.0,18.8,6172.6720000000005,4925.838000000001,4051.978,42.122418,-77.950559
1805,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,NY,NY - Manhattan,10021.0,429.2,32304.713999999996,10302.274000000001,9171.757999999998,40.764285,-73.954258
1806,330102,KENMORE MERCY HOSPITAL,2950 ELMWOOD AVENUE,KENMORE,NY,NY - Buffalo,14217.0,36.2,11312.235999999999,4923.352,3740.576,42.9776518,-78.8799441
1807,330103,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,NY - Buffalo,14760.0,60.4,7911.2119999999995,4784.83,3798.2120000000004,42.0897289,-78.4278978
1808,330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,NJ - Hackensack,10960.0,136.0,30681.832000000002,6622.452,5731.634,41.09600590000001,-73.9260685
1809,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,NY - East Long Island,11030.0,306.8,37176.046,8334.27,7181.897999999999,40.7778789,-73.70162839999999
1810,330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,RIVERHEAD,NY,NY - East Long Island,11901.0,72.4,25995.060000000005,6102.2480000000005,5295.442,40.934406,-72.673557
1811,330108,"ST JOSEPH'S HOSPITAL, INC",555 EAST MARKET STREET,ELMIRA,NY,NY - Elmira,14902.0,71.0,15284.501999999999,5312.611999999999,4462.852,42.092214,-76.797332
1812,330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,NY - Buffalo,14141.0,19.6,8548.602,4539.66,3698.986,42.5085347,-78.659207
1813,330115,ONEIDA HEALTHCARE CENTER,321 GENESEE STREET,ONEIDA,NY,NY - Syracuse,13421.0,31.8,12629.996000000003,5530.428,4640.196000000001,43.0778891,-75.6541305
1814,330119,LENOX HILL HOSPITAL,100 EAST 77TH STREET,NEW YORK,NY,NY - Manhattan,10021.0,132.2,43597.788,8029.564,7111.8,40.7738805,-73.9607736
1815,330125,ROCHESTER GENERAL HOSPITAL,1425 PORTLAND AVENUE,ROCHESTER,NY,NY - Rochester,14621.0,121.0,10260.462,5273.582,4417.886,43.192906,-77.5870219
1816,330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,NY - White Plains,10940.0,161.0,30749.228000000003,6124.2519999999995,5085.719999999999,41.4419177,-74.36809439999999
1817,330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,BRONX,NY,NY - Bronx,10461.0,52.6,13934.64,12100.304,11192.544000000002,40.8547222,-73.84637239999999
1818,330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,ELMHURST,NY,NY - East Long Island,11373.0,64.8,16502.678,11067.698,10225.24,40.7450725,-73.8857803
1819,330132,TLC HEALTH NETWORK,100 MEMORIAL DRIVE,GOWANDA,NY,NY - Buffalo,14070.0,21.4,7496.145999999999,4660.356,3839.094,42.4652639,-78.94388289999999
1820,330135,BON SECOURS COMMUNITY HOSPITAL,160 EAST MAIN STREET,PORT JERVIS,NY,NJ - Morristown,12771.0,38.8,29122.379999999997,6712.401999999999,5769.526,41.3676722,-74.6818507
1821,330136,MARY IMOGENE BASSETT HOSPITAL,ONE ATWELL ROAD,COOPERSTOWN,NY,NY - Albany,13326.0,67.0,12307.685999999998,7744.022,6667.488,42.6960158,-74.92318630000001
1822,330140,ST JOSEPH'S HOSPITAL HEALTH CENTER,301 PROSPECT AVENUE,SYRACUSE,NY,NY - Syracuse,13203.0,210.4,13218.346,6028.57,4908.005999999999,43.0559585,-76.1495044
1823,330141,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,101 HOSPITAL ROAD,PATCHOGUE,NY,NY - East Long Island,11772.0,130.2,40964.134,6285.5160000000005,5047.306,40.7799905,-72.9772437
1824,330144,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",7571 STATE ROUTE 54,BATH,NY,NY - Rochester,14810.0,18.8,7695.376000000001,5533.0419999999995,4635.58,42.374144,-77.27869
1825,330151,ST JAMES MERCY HOSPITAL,411 CANISTEO STREET,HORNELL,NY,NY - Rochester,14843.0,20.0,9087.869999999999,5550.460000000001,4774.158,42.3137289,-77.6604598
1826,330152,LONG ISLAND COLLEGE HOSPITAL,339 HICKS STREET,BROOKLYN,NY,NY - Manhattan,11201.0,44.0,25034.715999999997,9983.066,9074.2,40.6904398,-73.9970518
1827,330153,ELLIS HOSPITAL,1101 NOTT STREET,SCHENECTADY,NY,NY - Albany,12308.0,107.2,15974.98,5091.2119999999995,4206.472,42.8201212,-73.9165154
1828,330157,SAMARITAN MEDICAL CENTER,830 WASHINGTON STREET,WATERTOWN,NY,NY - Syracuse,13601.0,51.2,16015.39,7852.994000000001,6886.026,43.965183,-75.9141549
1829,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN,255 LAFAYETTE AVENUE,SUFFERN,NY,NJ - Ridgewood,10901.0,68.6,30493.579999999998,6577.902,5632.3099999999995,41.1114211,-74.1351901
1830,330159,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,4900 BROAD ROAD,SYRACUSE,NY,NY - Syracuse,13215.0,69.0,13598.024,5236.300000000001,4252.37,43.0078725,-76.1680308
1831,330160,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVENUE,STATEN ISLAND,NY,NY - Manhattan,10305.0,172.4,21627.692000000003,8008.027999999998,7096.036,40.5848871,-74.0860043
1832,330162,NORTHERN WESTCHESTER HOSPITAL,400 EAST MAIN STREET,MOUNT KISCO,NY,NY - White Plains,10549.0,71.8,16208.206,5774.098,4936.568,41.1967997,-73.7256599
1833,330163,EASTERN NIAGARA HOSPITAL,521 EAST AVENUE,LOCKPORT,NY,NY - Buffalo,14094.0,68.6,9773.43,5419.168,4618.532,43.177731,-78.6715667
1834,330164,HIGHLAND HOSPITAL,1000 SOUTH AVENUE,ROCHESTER,NY,NY - Rochester,14620.0,59.4,7531.588000000001,5208.372,4174.1,43.1355317,-77.605817
1835,330167,WINTHROP-UNIVERSITY HOSPITAL,259 FIRST STREET,MINEOLA,NY,NY - East Long Island,11501.0,194.2,35360.60400000001,7849.772,6610.512,40.74063659999999,-73.64304489999999
1836,330169,BETH ISRAEL MEDICAL CENTER,FIRST AVENUE AT 16TH STREET,NEW YORK,NY,NY - Manhattan,10003.0,345.4,32952.176,9888.492,8996.1,40.7326656,-73.9815974
1837,330175,"CORTLAND REGIONAL MEDICAL CENTER, INC",134 HOMER AVENUE,CORTLAND,NY,NY - Syracuse,13045.0,86.6,9591.673999999999,5253.945999999999,4481.255999999999,42.608842,-76.187635
1838,330180,SAMARITAN HOSPITAL,2215 BURDETT AVENUE,TROY,NY,NY - Albany,12180.0,56.4,13204.261999999999,4784.781999999999,3941.8619999999996,42.7340076,-73.67267369999999
1839,330181,GLEN COVE HOSPITAL,101 ST ANDREWS LANE,GLEN COVE,NY,NY - East Long Island,11542.0,77.0,22195.332,6199.897999999999,5230.9800000000005,40.8711487,-73.6225297
1840,330182,"ST FRANCIS HOSPITAL, ROSLYN",100 PORT WASHINGTON BOULEVARD,ROSLYN,NY,NY - East Long Island,11576.0,148.8,27157.538,5907.196,4716.542,40.804269,-73.6704524
1841,330184,SOUND SHORE MEDICAL CENTER OF WESTSCHESTER,16 GUION PLACE,NEW ROCHELLE,NY,NY - Bronx,10802.0,57.6,14983.752000000002,8309.155999999999,7260.1759999999995,40.9128812,-73.7873604
1842,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,75 NORTH COUNTRY ROAD,PORT JEFFERSON,NY,NY - East Long Island,11777.0,131.6,27361.906,5792.76,4587.607999999999,40.9399881,-73.0548336
1843,330188,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,5300 MILITARY ROAD,LEWISTON,NY,NY - Buffalo,14092.0,39.6,9214.124,5253.562,4284.639999999999,43.1541101,-79.03261909999999
1844,330191,GLENS FALLS HOSPITAL,100 PARK STREET,GLENS FALLS,NY,NY - Albany,12801.0,112.4,11218.431999999997,4597.148,3692.978,43.306833,-73.646615
1845,330193,FLUSHING HOSPITAL MEDICAL CENTER,45TH AVENUE AND PARSONS BOULEVARD,FLUSHING,NY,NY - East Long Island,11355.0,73.2,17965.159999999996,9675.992,8912.634000000002,40.7554325,-73.8153107
1846,330194,MAIMONIDES MEDICAL CENTER,4802 TENTH AVENUE,BROOKLYN,NY,NY - Manhattan,11219.0,230.2,35473.578,10837.12,9928.622,40.6394036,-73.9984774
1847,330195,LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,NY - East Long Island,11040.0,149.4,35391.301999999996,9881.922,8935.84,40.7531964,-73.706923
1848,330196,CONEY ISLAND HOSPITAL,2601 OCEAN PARKWAY,BROOKLYN,NY,NY - Manhattan,11235.0,88.2,15692.271999999997,10606.456,9850.4,40.5854106,-73.9650892
1849,330197,CANTON-POTSDAM HOSPITAL,50 LEROY STREET,POTSDAM,NY,VT - Burlington,13676.0,38.8,8412.734,5512.636,4685.244000000001,44.6765499,-74.9823091
1850,330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,OCEANSIDE,NY,NY - East Long Island,11572.0,175.8,22985.244,6135.606000000001,5141.352,40.65128410000001,-73.6309928
1851,330201,KINGSBROOK JEWISH MEDICAL CENTER,585 SCHENECTADY AVENUE,BROOKLYN,NY,NY - Manhattan,11203.0,62.0,29965.852000000003,8440.09,7697.423999999999,40.6593277,-73.9337519
1852,330202,KINGS COUNTY HOSPITAL CENTER,451 CLARKSON AVENUE,BROOKLYN,NY,NY - Manhattan,11203.0,38.2,12678.228,11694.732,10912.564000000002,40.6567192,-73.94616959999999
1853,330203,CROUSE HOSPITAL,736 IRVING AVENUE,SYRACUSE,NY,NY - Syracuse,13210.0,111.2,13647.798,6364.3099999999995,5396.281999999999,43.04141509999999,-76.1383371
1854,330204,BELLEVUE HOSPITAL CENTER,FIRST AVENUE AT 27TH STREET,NEW YORK,NY,NY - Manhattan,10016.0,43.4,15995.184000000003,11764.366,11108.014,40.7393956,-73.9766952
1855,330205,ST ANTHONY COMMUNITY HOSPITAL,15 - 19  MAPLE AVENUE,WARWICK,NY,NJ - Ridgewood,10990.0,23.6,23308.03,5552.924,4639.996,41.2613522,-74.3573313
1856,330208,ST JOHN'S RIVERSIDE HOSPITAL,976 NORTH BROADWAY,YONKERS,NY,NY - White Plains,10701.0,98.0,20753.834,7852.986,6900.719999999999,40.9678184,-73.883933
1857,330211,CLAXTON-HEPBURN MEDICAL CENTER,214 KING STREET,OGDENSBURG,NY,NY - Syracuse,13669.0,18.6,9183.708,5223.868,4277.148,44.691587,-75.499781
1858,330213,LEWIS COUNTY GENERAL HOSPITAL,7785 NORTH STATE STREET,LOWVILLE,NY,NY - Syracuse,13367.0,19.0,8109.01,6201.9619999999995,5319.164,43.7958676,-75.4991891
1859,330214,NYU HOSPITALS CENTER,550 FIRST AVENUE,NEW YORK,NY,NY - Manhattan,10016.0,158.8,32023.492,8509.578,7323.8460000000005,40.7420681,-73.9743316
1860,330215,"ROME MEMORIAL HOSPITAL, INC",1500 NORTH JAMES STREET,ROME,NY,NY - Syracuse,13440.0,46.2,15182.325999999997,4837.564,3962.2419999999997,43.2288705,-75.44408659999999
1861,330218,OSWEGO HOSPITAL,110 WEST SIXTH STREET,OSWEGO,NY,NY - Syracuse,13126.0,64.4,12738.672,5494.314,4670.86,43.4540602,-76.51642319999999
1862,330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER STREET,BUFFALO,NY,NY - Buffalo,14215.0,31.2,15094.144,8010.240000000001,7024.767999999999,42.9264245,-78.8318242
1863,330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,NY - Manhattan,11237.0,71.8,22173.582,10170.502,9422.616,40.704082,-73.9177493
1864,330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRING,NY,NY - Albany,12866.0,87.8,16878.568,4484.1,3568.012,43.0862373,-73.7976256
1865,330223,MASSENA MEMORIAL HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,VT - Burlington,13662.0,42.0,8360.534,5676.928,4894.348,44.9363044,-74.9088519
1866,330224,BENEDICTINE HOSPITAL,105 MARY'S AVENUE,KINGSTON,NY,NY - Albany,12401.0,11.0,30568.27,5597.135,4820.905,41.9215394,-73.9987505
1867,330225,LONG BEACH MEDICAL CENTER,455 EAST BAY DRIVE,LONG BEACH,NY,NY - Manhattan,11561.0,53.8,23916.808,7146.717999999999,6389.238,40.5941299,-73.65118350000002
1868,330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,NY,NY - Rochester,14626.0,57.2,10738.261999999999,5263.660000000001,4161.87,43.1917686,-77.7036566
1869,330229,BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVENUE,DUNKIRK,NY,NY - Buffalo,14048.0,20.4,8457.032,4452.974,3502.618,42.48127600000001,-79.33422999999999
1870,330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,NY - East Long Island,11432.0,36.4,13314.895999999999,10901.652,9925.206,40.7168484,-73.8043186
1871,330232,SETON HEALTH SYSTEM-ST MARY'S CAMPUS,1300 MASSACHUSETTS AVENUE,TROY,NY,NY - Albany,12180.0,48.8,17704.744,5043.016,4026.9420000000005,42.7428351,-73.6758929
1872,330233,BROOKDALE HOSPITAL MEDICAL CENTER,LINDEN BOULEVARD AT BROOKDALE PLAZA,BROOKLYN,NY,NY - Manhattan,11212.0,47.8,16082.447999999999,10387.634,9448.054,40.65496470000001,-73.91236440000002
1873,330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,NY - White Plains,10595.0,50.2,54086.54400000001,11771.573999999999,10844.67,41.086676,-73.8060649
1874,330235,AUBURN COMMUNITY HOSPITAL,17 LANSING STREET,AUBURN,NY,NY - Syracuse,13021.0,102.8,13964.820000000002,5492.944,4614.552000000001,42.941359,-76.56474399999999
1875,330236,NEW YORK METHODIST HOSPITAL,506 SIXTH STREET,BROOKLYN,NY,NY - Manhattan,11215.0,188.4,18077.962000000003,9232.761999999999,8336.16,40.6683276,-73.9798349
1876,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,NY - Rochester,14437.0,21.4,8893.626,5170.5,4229.142,42.55224200000001,-77.698336
1877,330239,WOMAN'S CHRISTIAN ASSOCIATION,207 FOOTE AVENUE,JAMESTOWN,NY,PA - Erie,14701.0,66.2,9998.758,4698.61,3732.5379999999996,42.0912231,-79.23189839999999
1878,330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,NY - Manhattan,10037.0,25.2,15741.306,12025.108,11202.7,40.8142282,-73.94018729999999
1879,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,NY - Syracuse,13210.0,90.0,22384.184,8243.628,7340.001999999999,43.0437854,-76.141393
1880,330245,ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,NY - Elmira,13501.0,124.0,13232.026000000002,5346.304,4567.834,43.0820061,-75.2663642
1881,330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,PORT JEFFERSON,NY,NY - East Long Island,11777.0,42.2,35300.464,6376.51,5369.728000000001,40.9459547,-73.06060339999999
1882,330249,"COMMUNITY MEMORIAL HOSPITAL, INC",150 BROAD STREET,HAMILTON,NY,NY - Syracuse,13346.0,20.4,10468.628,5129.664,4002.674,42.8132536,-75.54304549999999
1883,330250,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,75 BEEKMAN STREET,PLATTSBURGH,NY,VT - Burlington,12901.0,96.4,17537.522,7218.886,6093.762000000001,44.7009651,-73.46933299999999
1884,330259,MERCY MEDICAL CENTER,1000 NORTH VILLAGE AVENUE,ROCKVILLE CENTR,NY,NY - East Long Island,11570.0,61.4,26582.206,6466.9220000000005,5056.27,40.6859597,-73.6334305
1885,330261,PHELPS MEMORIAL HOSPITAL ASSN,701 NORTH BROADWAY,SLEEPY HOLLOW,NY,NY - White Plains,10591.0,68.2,25584.448000000004,7132.62,6283.102,41.1073652,-73.8598772
1886,330263,"CARTHAGE AREA HOSPITAL, INC",1001 WEST STREET,CARTHAGE,NY,NY - Syracuse,13619.0,27.8,16269.557999999999,6321.5779999999995,5478.308,43.9871845,-75.59400819999999
